id,resource_id,entity_type,entity_id,relation_type,source_sheet,source_field,created_at
63bfc146-00b1-5a66-812e-457d0e769d0c,9689aebf-9280-5c0d-8b9e-9fea5fd5715d,game,af1d3eef-d0c0-5e52-bac0-bc399cf8b3cf,phase_1测,DB_Info_status,1测,2026-06-19 14:29:13.611862+00
63cb4e03-4af0-57ac-826f-ee625f2128f2,ecd97044-636a-52eb-be87-6aa3b2749280,character,96644b58-8f1d-5705-81ec-5b9d3ee8b825,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
63d5c888-064a-5865-9332-e5659d7ed03a,fc0a3f87-e84b-54f6-ba7a-58bc0f3f983c,character,319ca6ab-5f3e-57ef-80cc-f1d4663cffaf,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
648a4f6f-4710-5ed1-9f8a-98b146310d75,fae94bdd-a583-5530-a276-c5185c72c5fe,character,6a36d61d-6426-58c3-9e00-118cf3d1fe38,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
65156aa1-ccbe-54d0-8edc-be5b09252ed0,6d347eaf-0751-5dbe-8e7c-91570cab3705,party_member,8d537ff1-2cb8-588b-8ac9-f8053f20dadf,member_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
658e8e3a-6582-566a-a9ee-d062fe343bac,3b8e90b5-64e7-5837-91c0-f0527f806f85,game,769c6024-48f1-5391-bc1e-04e08af13144,phase_攻略,DB_Info_status,攻略,2026-06-19 14:29:13.611862+00
662ae2c3-1d18-5c2d-8103-e5aad9092493,1ce33ffb-8deb-5fde-bd9f-cda02db30395,character,75b8f146-aa92-5f4c-9af3-b28d5cbe6301,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
664097c6-185d-50aa-b3fa-d73b8367eff6,86daaeb2-4c83-5332-a8a6-1d632babd049,character,9c049892-e371-5bce-a1bb-cdb44edd7c56,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
66495cfb-8799-5efe-b3a1-3b4313febf9f,56e5ebe4-5668-5fca-85c2-e8669f477202,character,ab758e38-1795-536a-abca-fef0d4840e45,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
667c18b0-8881-5f71-a629-440af397c0cd,6f59dadd-7921-56bc-b001-44a218f887e1,party_member,f4d379dd-746c-5960-ad2f-60384c44476f,member_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
66c11430-164d-563e-880e-68185dc92a2c,99786340-81dd-569f-bab1-fa0fe0521e08,character,1c106691-5a1c-547a-bfe9-eca000ec5b37,official_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
6796d588-735c-5953-9fc9-e5cf3f61bd3b,7b12f2aa-c150-5869-8f25-8043adc33150,character,859d6a30-e045-5624-8257-f3b2139c2fe3,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
67d9b21c-aae1-51a5-8f80-7a5d0aa6a82c,2b4cc003-d7a4-5218-888f-ef5720b9b209,character,957f4f37-344a-5182-8678-0f085cdafe89,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
67da6f9b-929d-558b-be45-3efd43ada4e0,8357f833-a8d0-5de4-9255-03891ce99d92,character,df6fb67c-7207-5cc5-9020-e73ab88b1f5b,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
681a16f6-d8a1-51fa-ac32-8052c6529a5e,088776f0-ae8c-5022-a31a-7ebc827efc3d,character,a4b22962-0a38-5219-8f73-d204b90c8045,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
681d4436-d24d-5e56-a843-c9d9be06d932,36de7ce1-1923-5c48-9e74-a383f99f9508,character,f39746c8-cdf4-5d83-ba34-592a92ee9bfd,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
6884c1a6-f2a6-5d2d-8fb0-265d54cadd1a,0d3f6c20-e6b0-5e5f-ac39-015313eb8674,party_member,5cd372d9-5ac4-5b2c-ae4d-31960f5e5191,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
68948342-a657-5679-86d9-504274cf9019,b826a48d-3ae8-551b-a301-2297d5379152,party_member,22051679-aa87-5029-8ece-8e4d2fc6885b,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
69eb0d46-a9f9-564b-b419-7f6e9af7b4bc,1719c177-dd54-52ff-b2ef-05c5d7682a6a,party_member,e9c95dda-d4ea-5e14-a740-b87e884da99b,member_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
6a62c7cd-7031-5460-8362-be2dffd6c6ab,c619d3b3-b64d-59bf-82a9-5db224de02ce,character,f033ff10-3c9c-5c81-8645-0bf1ad2e1a0f,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
6b9e2064-7ef0-551e-bdb5-f63601f7bb0e,7b9ab5fb-eec8-5737-bf67-c87abb6f6b8f,character,3c9b7e76-9d1e-5078-a7bf-c0dc07d72693,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
6bc7a05a-2d82-57a4-b1f1-6d0815eccd30,11cbe13a-f7b2-56df-830a-4259314c06d7,character,5b28eb8d-9693-57da-8dc0-ee51b4abc91f,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
6bd668bc-1dc5-59a3-9945-87a7c26b5caf,5fd42258-c5bd-5bf5-a063-414bd871f2b4,character,62a74bc6-9fa3-5039-a723-c23e708ed641,official_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
6c0cfa83-315a-54bd-94b9-5be86ebef1f1,d902052a-c3f3-56f5-8604-849695e2c313,character,7f663da3-4b8f-5fb8-9786-2ecada264897,official_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
6c869b33-c916-5256-aec7-cac626532e7a,d18e7785-9889-5490-8dd9-38a90bd28ef5,character,09401f00-f115-54bd-bcd7-13a5ee49944d,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
6c8ca9d0-a2a4-599a-9f2b-b01cb0dd35e9,001b830d-1555-5556-a1cd-054e4903bf1e,party_member,5d5ed770-28a3-5a1b-8c74-740ce3d47f17,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
6c997a53-a8ae-5377-9556-74344691fb16,d93d87ac-4d32-59b1-bd70-5cbe91b9246f,character,e025cb11-fed3-56cd-bec4-afeafed88947,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
6cf83610-f470-54eb-b8b5-7d9e1b2a080c,b4d2d8ee-e66d-55a6-b345-9ad75a4e9daa,character,a9479f22-983c-5dd9-863c-59d7d5c3eab6,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
6de93545-1135-51d5-9888-6bb384e96d96,9e87d401-531a-5582-be8a-48f3a7f178ea,character,50350522-85b9-52aa-b41f-e0db5d340154,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
6e361115-5472-5a84-b145-fc4af56e2260,643ed0b0-c306-5b00-94e5-cff7c6dbc457,character,5b394057-66c5-509c-9cfe-fd46b5dd447f,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
6e459478-1bf5-52c4-b6fe-b0b1e9e4e122,bf058f06-3624-556d-a820-6ba64267f4ac,party_member,ba9b2477-ebe5-5158-9081-d3ac7eced20d,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
6e9af99c-c2d4-51f6-8fdb-eb33fc93ef1e,311f68ed-2819-50af-afc0-f5f80341a4ce,character,2e7a4eaf-e28d-5541-b110-ba0f3a59d934,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
6eaadc83-56f2-5a8a-a521-b3a53b4039c9,4fd1b086-8b81-5e19-a24f-7108617f0583,character,c742d01b-7055-5db8-b16f-3a6a939d63b2,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
6eb51520-5f53-595f-9191-ff27939ac729,34e90f71-09f5-538b-b7ad-f8ae5ef40868,character,b2ff5a83-16d7-5788-86a0-bf79a9161692,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
6f847b52-5fbb-5479-b088-20078095752b,60e52e25-ec2a-5fd1-9573-81fc5733d52c,character,7766d2b9-6efe-5031-a232-3b3e260237ad,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
704a6070-8a1a-5f9d-890c-4aec0d65a47a,89efda17-ddb7-57d1-8fd5-5fbcefa9dcc3,game,d81251ab-312f-58ca-a1d6-7a6c9d35f98e,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
71618588-a261-51fe-9f2c-c49acd4ce9af,d28dd581-383c-5969-90f6-1303366b0847,character,ba2ef48e-5143-59cb-8c22-435b67c39cb6,official_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
7209cebf-b674-57ad-8a4d-156e55e70919,50545b8b-250e-509b-8784-21c2a4d39d05,character,f39746c8-cdf4-5d83-ba34-592a92ee9bfd,official_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
728868c7-1bbd-500d-b3cd-c13d37771e85,bf058f06-3624-556d-a820-6ba64267f4ac,character,5784ce92-7095-59f5-bf88-13bf5273bd45,official_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
7290daea-28f3-5a5f-a2f3-9727d8abc469,6f61a184-6d62-516e-8710-b5060935e209,character,ce41c8ca-0c14-5b09-bf38-0e7cdc1e2f19,official_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
72d6e532-b5e7-564b-922d-d1e0fa15905a,cc870168-396e-5d99-a14c-e03c316ca07d,character,cef2d479-5d9c-5434-86ab-2a31c33f95aa,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
7333509c-d5ea-57f3-9317-d246c35f66c6,4b0aa7a9-f762-5c2a-b1a2-fb20beb33b77,character,4293a0f5-a8fe-5e16-ae9e-ace7b6c51fb2,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
73847efa-5881-5f27-ae9b-451265a98d1d,eb9272ff-6637-507e-9a83-09272e4912b8,character,9132e198-9b32-5077-bcfc-62730fb378ae,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
73e0d584-fc5e-5f74-906d-e64f29e6255d,27efc52a-f7ab-5036-b925-c559fbe9733b,character,042bfe28-e547-5fe1-84a6-69ec68193cb6,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
73f98c11-0a90-5c6a-8235-6ee4fae51b7b,9a3cfaf1-0ca9-55cb-95d7-ef699b65b472,character,1b7c1597-3da4-5694-b728-aa6804ebbc00,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
74b3221b-4f3d-5195-a76a-39a7db062739,cca26842-b509-535c-b305-69189bbc4401,character,f8037fef-ce03-57b4-8419-d7f0faa99118,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
7531f0e0-9b12-5ccb-8e8f-294b9eaec0e0,39bf163e-90d6-5d82-91c2-a5b732f6f074,character,585dc66a-1892-54c1-ba49-23b4b17ce7fb,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
756d97c7-00e0-5be7-b31e-770a76b6188d,3ed607ef-a0de-5387-af4d-d8507338f0a3,party_member,cc8931d3-8323-50b1-9e9c-1a7b30478818,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
75e00df3-f679-5753-b7d6-d80b266749a2,fdc9d3f5-cf9d-5e6f-a023-d3b858afac3c,character,928469d1-0f17-5db3-a19b-d28f31a00380,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
75fe5294-dd84-5d30-b76f-d2dfb37b51a2,8bb8daf5-d900-5450-8a0e-b2f9071d2d27,character,8dbfbb01-e010-5c64-8dac-325f9820c44b,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
76011d46-05a9-5e17-a4c6-f6e6ea475dc4,d1787b4e-eef2-5e56-90de-b9b9b01afa9b,character,7a7ceed0-e416-55ff-a482-2cbc91099184,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
76227eda-fd0d-5c91-9f9d-8196ca151a6d,533268ba-e285-514d-9447-7ef0f64a1015,character,d71f3b3d-aed6-509a-bf99-e6d127f4b326,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
762372a4-ae44-54ad-bd67-3091ff9636d2,804d3c6d-acba-5202-99b8-97797571c14e,character,2bd978a0-f43b-5fbd-b96e-7939e6b1c862,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
765a24a7-89f8-58eb-a79d-331948eb17c1,930c63bf-e619-5fc0-98d3-c64e78c9f4a7,character,ed355791-66f1-5d91-b28e-9c721a45b562,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
76b82689-4b23-50a6-bdd6-835a71fe6f58,1cf2324c-c8c2-55dd-92b5-6b89c2c1f19b,character,b60a4136-661d-5e82-bab9-831de4f1abb7,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
77c70a49-82a0-5ec5-be4c-1a50c8d50c5a,25dabf38-8c8d-5c32-93cb-cd8b7f31facf,party,937057bc-0fcc-58d0-99d6-490e4998ec69,reference,DB_Party,LINKS,2026-06-19 14:29:13.611862+00
784f1d9e-36af-5d34-a4b4-c749a800bb73,81f8cf61-61c2-5a1b-ac29-b2c6f018f05d,game,f9c23768-c1ad-5afd-bb58-2dd25bebc81b,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
787b66f5-252a-5d26-93d9-903bd3410ae7,0c06eb00-c428-5fa9-b958-f25b7dd61787,character,d507e539-cada-580e-8915-3ca5cf695a13,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
7885f521-0667-5d96-9af0-6881a839b77b,a1403291-4c09-515b-85ac-8af3f5ea79e3,character,a82e5abc-06e6-59dc-8399-16b7007c2e7f,official_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
78adb3e7-15f7-584c-b640-980cadea0a91,f93bdaf0-8aab-51e8-b471-7354efdae4be,character,1c106691-5a1c-547a-bfe9-eca000ec5b37,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
78c511c7-9de8-5647-8703-5fc6907b4225,980cc80a-f1f8-558b-bce9-3e0fc5a3e901,character,e8dcf83e-3809-51ca-8d22-6e7c98614d5c,official_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
78e39c12-7b94-59d1-93ad-b801fc5ae74f,90fb4595-c37d-5799-a27e-fce3dbaa94df,character,634a4cf7-0328-5d47-b6bf-30f493c5345b,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
78f248fa-9018-56bd-a71c-e76908453930,2996bdd0-0002-5d9e-823c-e4735672c74e,character,7ee6d558-c8a0-55e6-a446-305684ab6ab9,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
791f19c9-b8e8-5c49-ba6f-b38378a7b3a4,14fbba90-de47-51db-b5ca-7841ae011412,party_member,9dae915a-deba-5892-bf1f-bc25a88ae9de,member_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
7b725b54-6c4b-5c28-b6fa-53cfd173f6a7,5fd42258-c5bd-5bf5-a063-414bd871f2b4,party_member,94dd37d9-a633-5c49-aaa1-fc3d59bb429a,member_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
7ba7778b-5a62-5574-aa7e-4ded093a4951,6693f50d-0cc3-5af8-98db-7d8429fc3426,character,55232140-70cf-50ed-881c-47635c369db7,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
7d39c0d5-ed4f-53ea-ab85-e4d8d2f13ea9,66b6e5d6-dc19-5e4a-bb7c-0be4940d4c63,character,59312c02-5880-5274-b877-5f13f7011997,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
7da3cfdc-f042-5ae3-b8aa-370125d20b95,94c5c221-c11d-5071-a886-1a8d45a5560a,character,826c10d4-f5c0-5465-80d0-7273edad5cd3,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
7e499c38-d187-5c4d-8fda-7ee9442a769f,b76fb501-e532-50ff-8cc6-da866cbed764,character,b2ff5a83-16d7-5788-86a0-bf79a9161692,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
7eb13663-3458-583a-bfc7-b528087188fc,04c00fe0-d863-5281-927a-0d8c0cc675a2,character,c6b4a923-a7b4-5c0c-b22b-78d02217fe96,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
7ee0127d-a087-5f35-95f6-1fd3d15cde21,32f3f1f1-2915-58b8-a44d-8e07945510e0,character,f469591e-85d8-527f-9ea7-f8c1c0bbe067,official_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
7f134827-9b03-5f5f-948a-6182eb857f16,f0749705-364b-50f2-a299-a0f90a69b010,character,9f9e05fe-fc39-5de7-9314-fc02d99655b8,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
7f6c9557-cdea-514e-9c99-2c8422edca13,bafa4e08-57b8-5f29-aae9-cb5548f4d838,character,9b7b16b5-3859-5b3c-b389-656fece3ab32,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
80a383cd-8bda-5092-8bfd-ae818600213c,f7485607-f60f-52ed-be3f-744f156d18fc,character,2bcbd0bd-2983-53eb-84b1-bb9a6f57e0a1,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
80d226a3-b50a-5fd1-ad4b-acd5eebcb309,119f2d27-b1ab-5eba-bf72-919686cac558,character,81b985b7-6a49-5e2b-becb-5fb00d8574a2,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
81252cf8-7018-5789-8836-8fca7c903a7a,e3a73f19-ad53-5a17-90be-57319b2141f5,character,585dc66a-1892-54c1-ba49-23b4b17ce7fb,official_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
8229a2ff-70a2-5d39-9ace-e574d9416e43,e4d4620e-fe9d-590c-aa89-4716332e3ccf,platform,473ae707-7752-5333-b9e2-44243fb757ec,data_analysis,DB_-Platforms-,情報 数据分析,2026-06-19 14:29:13.611862+00
826035b4-d895-5601-a167-a9e33ac7b31c,c9e779d9-c0be-5498-a634-0a817ba2bd90,party_member,75d9832d-eec3-5f10-9217-48051c638d9a,member_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
829040b2-5fe9-5c7a-b0b7-6507e2d09b5f,94d7143c-781c-5222-b2e6-bf3c71fa29e4,character,1c106691-5a1c-547a-bfe9-eca000ec5b37,official_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
8334518c-253d-5847-bbab-463532ebbd56,8262ecd6-d219-5726-873d-2dd359053c0a,character,f7a68b9a-224f-5e6b-bbf3-32998fcdfe46,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
839a0ece-386e-59ca-8f73-af2a553f0680,d462c8c4-14fd-5e8e-83a2-748148b334a5,character,13663f60-289b-50ad-89a6-e7d121dff17c,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
83d8ab5a-f359-547e-9c1f-ed55d3e0571a,2aa57d41-da2e-5771-9690-e5ed0d40c903,character,5784ce92-7095-59f5-bf88-13bf5273bd45,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
83e6a89f-8da8-5e09-b4f2-123458009d9e,e7c5611a-8187-5ab8-b16f-a76d450e0ab3,party_member,5b8ad524-4cd6-5845-8cc3-cf44a51766ed,member_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
84291f6e-6221-5046-a3fc-f73e6742c69f,9a0d1510-0653-592c-a548-38ccf9540c98,character,b27b840e-a941-56f1-ac8d-27f2917accf0,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
84719a75-543b-5b6f-ab00-23103c81bef5,b95ad29e-0f6b-58dd-8f50-c99cf5dfd3e8,character,70a3fef7-15d4-5443-883b-a2dcfa702b2c,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
8566e6c4-1213-5400-8ba4-1bd34d1b18d9,9fbba5f8-9e27-54d9-9419-9d2c8f9fc995,platform,2661f428-e9d1-5d8b-ae9f-7ebcaf27669b,homepage_content,DB_-Platforms-,HP 内容,2026-06-19 14:29:13.611862+00
8656e957-d814-5887-abf2-4204b63a8bc9,44791b5f-0181-575c-8405-1585de40da55,character,ccd04ccb-e837-5c8a-8b0a-67b6c85fc836,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
86718723-3315-5b93-b1cd-cf7a884ba279,9edfe842-8f0b-5888-ae04-6d3bdcb43ca5,character,351e3969-fa59-5e7f-9704-d6c9fb646ac4,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
8684b4ee-c2e1-5b49-a5da-4a88eb0eb243,6bbf32ce-05cb-5d54-94b2-713897f487ba,character,06ab1012-0dde-559f-90c1-ced66f9d6cff,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
8688f981-d670-5179-b17b-82066ed68611,e7c5611a-8187-5ab8-b16f-a76d450e0ab3,character,f469591e-85d8-527f-9ea7-f8c1c0bbe067,official_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
86aa34b2-bd21-5cbf-a74e-3881fef735ea,74d34ba2-917b-55a8-8b1e-203cc6ee23ae,character,042bfe28-e547-5fe1-84a6-69ec68193cb6,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
87fcdfc4-5724-51b6-a52c-53c56d030b4f,49218eda-26c2-5f21-98f7-493780b04a92,platform,7e7bee43-bc52-5347-a444-fa9594c1589b,data_analysis,DB_-Platforms-,情報 数据分析,2026-06-19 14:29:13.611862+00
8855bfe3-f059-50be-a4a3-63d8f3c4bed1,879c0ce8-b180-57b0-8567-a18a5524bef2,party_member,ec9bd971-bade-5f09-a234-eb8b6ed1505a,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
8886130b-997c-59e2-986f-4fd2d11a8d4b,871c18e9-7041-590e-bdd3-c0c66d7e8d70,character,a08b70b4-cae2-52ad-a2c0-2b91bb6708f3,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
88a22154-dfc2-52c3-a139-e9efd1a5902b,339aa115-d157-5ebb-94ca-db7095bb82d0,character,74c05933-69be-5782-b2db-af4df8970d7f,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
88b67eb6-3d89-5a47-aca1-408e13917a6e,683e961b-81bf-5de0-9d52-402ca5874b25,character,c742d01b-7055-5db8-b16f-3a6a939d63b2,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
88c96d3f-e659-5076-9166-a620a682feef,1e94548c-8b2e-501b-a605-3092bb7f7896,party_member,4dd8da47-abec-5b36-bff6-c0981f88b91f,member_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
88d6ee02-8c20-57c4-8a4c-70458553c87c,7e6df3df-648b-5219-9a71-8ee5835c6703,game,2892f75b-aec5-53d7-bf7d-b3d529046539,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
89703a0d-ec9c-553e-9c28-f4d74a016d26,9bc063ab-d255-5230-810c-a6bb5efd4002,party_member,6bd5a1dd-b872-5282-9a28-5dd9b00f8431,member_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
89a93b86-b106-5581-9ebf-a432b1f5ecaf,ed576b72-9938-5919-8469-cfaa9f174200,character,47305e8e-ea33-5749-a009-0a036efde169,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
89cb9c76-0526-5ce0-ba93-16b7dfc7adbb,b5af06d5-11ec-5f2a-b11e-38be7b9b0ea3,character,7d80c986-c9a1-5f76-8b3c-3e82cfc19d51,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
8a21c254-c93a-57d3-8849-d773df9f3e42,52597582-ca71-562c-b398-3e5e4128461c,party_member,e9d05c7f-bd56-5593-84fb-85da910398f5,member_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
8a877f67-9515-5b6e-a844-fb84a7f8c8e3,d19c9939-534d-5777-8d7a-63811db9a95a,character,e691a70e-4b01-5fd8-960f-4c4734cdeb4b,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
8ad44258-da0d-5dd6-b1c2-0089f9f60851,52095ae5-c2f4-5b21-b0bd-39a7d5a4a8c0,character,94871ba8-f12e-51e3-9890-2935b4b3de73,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
8b064488-47fe-55f7-a7bf-dba01e87bcb7,b067b000-c467-5b78-814e-7050c4bb6277,character,7f663da3-4b8f-5fb8-9786-2ecada264897,official_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
8badbcf1-8a04-5308-8e1e-866e9db70ab9,1502deab-1b1f-5184-8802-e0399d466ffc,character,55d7babb-b256-5b99-aa51-0dea2ba40103,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
8bf6080e-9a97-5a06-8d87-8574373ef6b7,1f0644a9-4d2b-5e99-882d-9107305df855,character,1cb8defd-b395-5679-a5a4-e47308ff7fad,official_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
8c586941-8727-5350-800a-ff6c9e350392,23b8aeff-6a86-528e-a4fa-1d3ec5320f13,character,81b985b7-6a49-5e2b-becb-5fb00d8574a2,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
8c7c9bf9-937f-5078-96db-4ed1978dd75a,dbf8eeec-82a7-5551-8041-5f940e6a53f2,character,9f9e05fe-fc39-5de7-9314-fc02d99655b8,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
8c820279-7f47-53c6-a079-471b42e7cc03,94fc4dea-1661-5e35-8142-48fa67073f59,character,471a2508-d897-53a0-8b5e-4f150abb369b,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
8cc8955a-7cc2-5b2f-9324-41a432144173,03b63891-2d8f-535e-981d-a9fc0f270696,character,7ee6d558-c8a0-55e6-a446-305684ab6ab9,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
8cedb209-ab2d-5b3f-b840-1b556aab2fcd,df1a4b58-9d2f-5729-9ebf-57bb7754f569,character,1edc210d-b417-5af5-bc57-418fc1b438d9,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
8da3ca58-6274-52a5-b828-4692b0423f7c,07421bae-d9c8-5981-a07b-57d7059db361,platform,aca6223f-c1cf-521a-aac8-d97ccb0b4be7,interaction_management,DB_-Platforms-,情報 互动管理,2026-06-19 14:29:13.611862+00
8df48577-a5fe-5a0d-9371-8b2145bfdd55,d28dd581-383c-5969-90f6-1303366b0847,party_member,2de3ba04-6932-5988-9eaf-6a8efef6a6d8,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
8e5abad5-18ee-56d4-a20d-9a7e6f214248,1e7563b8-ef7b-5f48-aad6-a792682d9be7,game,d81251ab-312f-58ca-a1d6-7a6c9d35f98e,phase_1.x,DB_Info_status,1.x,2026-06-19 14:29:13.611862+00
8eaa4f01-dd3c-5f69-b942-a52e71fee73c,1be1c8a4-8d20-5c8b-b810-3658e04f7f43,character,18b934f5-6976-5fbf-a236-ebc1793192ba,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
8ef19122-e697-5134-ad25-e413c002d0df,24e4c91f-0d07-5824-88ea-b8c1bc29a7aa,game,f9c23768-c1ad-5afd-bb58-2dd25bebc81b,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
8f0fde39-21c1-533d-824e-69ccc3aa5977,811ad519-dcdf-5e14-af42-fd11f92a2c20,character,fb27f954-d8b9-5e3a-83d5-1c1016a35272,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
8f84c8f7-f3ae-56d6-b48c-b5e6ae4cc5d1,71ddb658-805f-52f4-9923-e1a1c3625abb,character,21692d47-734e-5634-966a-518141d3f013,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
